3.346439603684009967e+01,6.968804157993279125e-01,5.405345296069254957e-01,-7.029198867574923959e-01,9.869006985191419723e-01,3.045260182726943765e-01,1.255698851570699326e-01,-2.501782150245407621e+00,3.275937647413084131e-01,1.862892066614066922e-01,-1.077286449516855898e-01
3.346430372138302545e+01,-2.177489959812784759e-01,3.174712555056448116e-01,-8.201299806684296811e-01,9.056624609991269503e-01,1.019093492180814353e+00,-7.039763993208101311e-01,-1.665455631525800451e+00,-1.281258883292220707e+00,4.782173826290992413e-01,1.268080903685093741e+00
3.346458348139299233e+01,-1.261902135311961715e+00,-2.607002660811970629e-01,-3.786558923112308683e-01,1.122939334002614364e+00,-7.300591913962692914e-01,1.100938137823050056e+00,1.749990158878264035e-01,1.270360492622052140e-01,-1.646017012216739683e+00,-1.605309677717794703e-01
3.346429629225638536e+01,1.688856025119891191e+00,2.072121970888341380e+00,-2.852456888007371197e-02,2.247691873176634048e-01,-6.685928742844259309e-01,-1.426721884069618529e+00,2.025549042649672504e+00,1.766493337964137655e+00,3.292067514998000544e-01,3.818134226922080821e-01
3.346435982128765119e+01,3.400055344405435859e-02,2.787131462247641522e+00,-6.221211766502898061e-02,1.004750176287909635e+00,2.634644018141654720e-01,1.071941105048338505e+00,-7.382778087340736706e-01,2.139637315839398202e+00,-2.954662905137866447e-01,1.904434527146859457e+00
3.346436775836252053e+01,-2.203554021438363930e-01,9.482163046036367060e-01,1.841165576340883792e-01,3.201522582191428934e-01,1.603175677614431471e+00,-9.624924539340797836e-01,1.812489183751742505e+00,-1.247793627106965397e+00,5.526216043030508507e-01,6.487442932785714156e-02
3.346439376409231414e+01,1.457549294963677466e+00,-5.051801564102393893e-01,2.991907313140712010e-01,-9.619166867346405636e-02,-2.443733894952636876e-01,-1.149345040529894835e+00,7.704416414730809182e-01,1.057844917367621457e-01,-7.769423268844868335e-01,3.121122609942956760e-01
3.346433645431785919e+01,2.959942997702602052e-01,-5.722987619631106915e-01,-6.260655367625499457e-01,-1.201885641931317750e+00,-4.111936401429581722e-01,1.965502816203165970e-01,-1.609634815597033031e+00,-7.885189069566679310e-01,2.733348105288904151e-01,-1.375216086868326970e+00
3.346435468011091530e+01,8.127654144420388693e-01,-6.888530185924536253e-01,-2.041072795150185581e-01,-1.319570353805352259e+00,-1.386010081720481679e+00,-1.120573982249311040e+00,6.621434863262353199e-01,-5.449323704218899111e-01,2.287923678987993092e-01,-5.086123127981788672e-01
3.346446212299913725e+01,1.263743950738083655e+00,-1.024330326606005537e+00,-1.915527632608243991e+00,2.104150750182230967e-01,6.538182432164570956e-01,-1.005501782768309038e+00,2.906287236056038226e-01,-1.343543738498684137e+00,1.153098620476330632e-01,-5.743654456504369010e-01
3.346435941026360439e+01,-1.750216198109019461e-01,-6.656905383141163979e-01,-4.601169312729264105e-02,-1.652990798923072102e+00,-6.831406306172965737e-01,-2.408743856054019528e+00,-3.424009129647462291e-01,1.482062595220408507e+00,9.670348272182736904e-02,-3.520610112283812376e-01
3.346434092841647612e+01,-1.197250705134047244e-01,8.384031287748884287e-01,4.052179054147341253e-01,5.217098645649497213e-01,1.427276092609850666e+00,2.061708181907830451e+00,-2.244548347170642333e-01,-1.377330749540093935e+00,-3.786536306342782043e-01,2.464209425986035651e+00
3.346438391961031300e+01,3.222767644172833124e-02,-4.431306144574834183e-01,-1.603595680850974592e+00,-5.779350298555570031e-01,1.082291673693078327e+00,-7.835739560612062782e-01,1.483403826488559618e-01,2.151067379961806747e+00,-2.053758383220915196e+00,-3.579100992583575391e-01
3.346445039720261860e+01,1.547952189884323371e+00,-2.224360660615792504e-02,1.714181765973128435e+00,2.379900311545182223e-01,1.056957431511994061e+00,-1.480163632775718940e-01,1.357483108544555117e+00,5.595992801481137757e-01,1.746175570070922722e+00,7.085517990603688032e-01
3.346431577802847812e+01,1.005404959978384749e+00,1.666315557034923289e+00,4.631155796077534026e-01,-1.074268310340795729e+00,-3.408238182499428448e-01,-1.759119708916317415e-01,-2.132056226923931153e+00,1.388533536637841070e+00,-1.024734607877509029e+00,1.331520978029591573e+00
3.346432672156743848e+01,-1.773846954524607722e-02,5.825307672022803640e-01,8.297197211220445900e-02,-2.782046023201016904e-01,-4.124250545371963561e-01,5.017610878364291149e-02,-3.494306430399553021e-01,-5.723331078304931818e-01,4.911613357309506100e-01,1.054852606382559621e+00
3.346443723910123680e+01,1.467964214745724361e+00,-8.717185872697735816e-01,6.427671735119508956e-01,1.389292421870101657e-02,7.701124490068652628e-01,-1.301903300358632665e+00,1.687380661601776133e+00,4.646931601061843331e-01,3.706730211994490598e-01,8.246542450615255149e-01
3.346409125601748258e+01,1.793048899969698518e+00,1.782560233976596131e-01,-1.044765612068634164e+00,7.058809974288937639e-02,-6.953394032601520891e-01,6.788688075906417208e-01,9.651774214606299029e-01,8.824104707158062499e-01,6.227663107511666185e-01,-5.391970883771050049e-01
3.346432084347412683e+01,-1.797988072915739588e+00,2.768338953888672682e-01,3.588290365775824720e-01,7.642646671085314702e-01,3.297256165978030285e-01,-1.979215096902348786e-02,1.777496400440861768e+00,-3.968151299958933564e-01,-4.883227736234934530e-02,5.703447654001985168e-01
3.346451467984506678e+01,1.841613593535707416e+00,-5.889640037780830006e-01,6.137645333596750685e-01,2.320021672271807667e+00,5.772492222149775420e-01,4.491997095927047212e-01,7.438985694793464054e-01,8.969899857804478627e-01,1.393857446202001471e+00,1.998604051664209791e-01
3.346453186593920748e+01,-7.231176741089641036e-01,1.302161070076936822e+00,4.608823926299061569e-01,2.692689625626026872e-01,1.144686989724142290e+00,-2.598900476716109464e-01,1.712025755973078045e+00,6.522809598882201021e-01,3.858132399724087391e-01,2.855361398747256751e-02
3.346452089845538325e+01,-3.931175889962316705e-01,1.225132257396746915e+00,-5.867708791531172502e-02,4.833096702773154174e-01,-6.867094178315678032e-01,-8.073112457348115001e-01,-3.133071266387028042e-01,-1.270329350169112859e+00,-1.111761045846750395e+00,-1.314046615718233446e-01
3.346454022320160249e+01,4.410792364556136158e-02,-9.569283287978441743e-01,2.441789014931280422e-01,1.359570397995005231e-01,8.106536412874523201e-01,-1.268232119162322480e+00,-2.092763044247683002e+00,8.934101693472425998e-01,-1.131851101998788911e+00,-7.319154406959293979e-01
3.346443944221222466e+01,3.612796599524183971e-01,2.361270818159486140e+00,-1.536514800841163986e+00,-7.411799652171185970e-01,1.163256877340903994e+00,-1.790090889020144127e+00,-4.124025086227766090e-01,3.769218798771615253e-01,9.616277477926788997e-01,1.279003749871396645e+00
3.346436204220065491e+01,5.186877666761692263e-01,-1.860405287650725770e+00,-1.571417391637762728e+00,-3.533060438078458598e-01,4.805151694644323457e-01,-3.770990456121936507e-01,1.100036751999149132e-02,9.302013081954272344e-01,-1.567295568695420638e+00,-1.563363235097245951e+00
3.346453902618681298e+01,1.221736940135613070e+00,-1.305315407622785473e-01,-4.065006386212214329e-01,7.642857924631952793e-01,-6.802473629122729459e-02,-6.865902732001505360e-01,1.821387970686169089e+00,5.881981008954078050e-01,-1.544762935699365736e+00,-3.428072893906833341e-02
3.346460493689221494e+01,-4.498350393590868634e-01,-4.863044425325771525e-01,-1.728594687103389926e+00,2.164191617283631741e-01,-1.229553447568750152e-01,-4.223626212763500476e-01,9.104318931260929615e-01,1.497741292262681378e+00,-7.943032685521571601e-01,-1.833842345843574861e+00
3.346441238085694181e+01,1.799148729591648621e-01,-1.223223917543692751e+00,1.210611432954955102e+00,-5.400119595091927849e-01,-5.249704869796039119e-01,-1.785578235796215774e-01,1.677867949384785673e+00,9.201628329592043132e-01,-7.453197509335122151e-01,-9.713618748618267906e-01
3.346423568849510843e+01,1.417400893388279584e-02,8.823761316369137520e-01,1.299310772915284407e+00,-6.487090938832032472e-02,8.920807759541068416e-01,1.081403260974312275e+00,9.406569585624234842e-01,9.617991930135880718e-01,-1.657123555256191594e+00,2.076361078273390781e+00
3.346435191377433682e+01,1.464353529781286634e+00,-8.026616869509799190e-02,-3.775062308979439951e-01,1.220992590972059366e+00,4.258167803454595002e-01,-1.369126417117182970e-01,-7.239135015267044171e-01,-4.569357151694993235e-01,1.352221530884009315e+00,5.635152291644129896e-01
3.346436242628710289e+01,-5.159344049661621634e-01,-2.394133202687694362e-01,4.619124900308915205e-01,1.497648246900415314e+00,7.623175871231139267e-01,-1.163407148562166787e-01,1.590192190373990871e-02,3.766547362835528934e-01,-8.570857161477994923e-01,-1.767903966545385230e-01
3.346432848025901308e+01,8.481993929233505591e-01,-9.930668931664300425e-01,1.207376382151821304e+00,-2.005090019787465039e+00,7.191557963701111778e-01,1.161810165092976632e+00,-1.089792490847263373e+00,1.908065459492478855e+00,5.273289026874811158e-01,-4.822813628729440832e-02
3.346454362510484515e+01,-8.857374072357906414e-01,1.440379805313006356e+00,-6.542322164455436351e-01,-7.264179377515171954e-01,-2.000346178304478695e+00,-3.236769912986964259e-01,-5.543650431955160496e-01,-1.407612836222484676e+00,-4.380653143143106720e-01,7.271248292910259536e-01
3.346427467108180309e+01,5.908198562882308602e-01,-4.082893846717773334e-01,-1.486723660847187434e+00,2.405222282640325782e-01,1.212144632395489641e+00,-8.158722391671666685e-01,5.692385007824780629e-01,-1.091709449147913791e+00,-1.391518893690223690e-01,-2.397996870492332400e-01
3.346431576388366835e+01,9.189394964773285324e-01,-2.219160844934946919e+00,1.906751730048547699e+00,2.278941500122358688e-01,1.876301549627530152e+00,8.178874882699438409e-01,-1.442890810021776549e+00,-4.299039538443375497e-01,-1.247219882184888995e+00,7.809786713173924033e-01
3.346457693935175826e+01,8.955928764707009326e-02,-1.956876559795425630e+00,-6.209259087080513106e-01,-5.953709043334657336e-01,7.718805370787058528e-01,-1.377248408406568370e+00,-6.185423464273378524e-01,-4.615377614322579980e-01,1.854778012555369227e+00,-1.513688871309741613e+00
3.346441786675840291e+01,-7.344420597506854387e-01,-5.981857739538335439e-01,6.809425061271708046e-02,-4.191273983094793709e-01,-1.083005303955861365e+00,-2.090458043871723515e+00,-9.425839296006676138e-01,1.339191125346310129e-01,1.385060143822762102e+00,-1.632896858439191468e-01
3.346444902383493769e+01,-4.257209539069847226e-01,-2.294899117922272858e+00,-2.196077431422715359e-02,-2.837046271657135410e-01,4.787155044888291404e-03,-3.112612925967388477e-01,1.537590788887076565e+00,1.221530499700457906e+00,7.388534482318103169e-01,-3.014269544542793167e+00
3.346447760557757789e+01,5.971418699369696048e-01,-1.487504313939892020e+00,6.521995810276359773e-02,3.692582835056052448e-01,9.387804695116174214e-01,8.937296077084045942e-01,-4.605205879287020410e-01,8.851832040024324444e-01,2.376280939802507763e+00,3.436629436489128664e-01
3.346450345149770556e+01,-5.611024979514405153e-01,-1.465911517582352497e+00,9.087400617201835118e-01,-1.047715634351390479e+00,-1.418349535511697346e-01,-7.082657491692345708e-02,8.651605320053321613e-01,1.632659516757339335e-01,4.450039224675481631e-01,2.358076701770565331e-01
3.346461916361760558e+01,8.881776443110458441e-01,-8.763497013505571198e-01,-4.442731967577359109e-01,-2.072924867500769430e-01,-1.935483784256401218e+00,1.345534227990826670e+00,-1.196682765958100525e+00,-2.492731383364584496e-01,-1.326681785499104427e+00,5.215744537518408608e-01
3.346439603713714916e+01,2.949236252140576831e+00,2.183798122965900923e+00,1.748997156984241352e-01,-1.828318989298679087e+00,1.263718027076271566e+00,-4.032345237505487873e-02,-2.491133399403018256e+00,-1.049110915427512891e+00,8.436297042225120446e-01,-7.312240860374796814e-02
3.346426346838589438e+01,9.997534378488930340e-01,-7.619008087494806292e-01,-3.673937961179422618e-01,-3.345726227850369106e-01,6.037917535817650672e-01,-8.133989345585015407e-01,6.071177219485597576e-02,7.589477995851734438e-01,-1.930526741971213101e+00,-7.864823418044680770e-01
3.346425961701078222e+01,1.124299497561366046e+00,-1.800729993251185990e+00,1.975659798134621337e-01,7.706629858589466586e-01,-6.131168225979732878e-01,5.188263791012881487e-01,-2.043706325544241142e+00,1.765713499931937713e+00,-1.942691745950305693e-01,-8.302497818028445886e-01
3.346439892239850877e+01,-8.815512049999030264e-01,-3.242314052857353524e-01,-1.299692834771365879e+00,-7.869122192359040424e-01,2.687680304469158288e-01,-1.357548869223016430e-01,5.702420435864644643e-01,-2.546607511945452873e-01,-1.013911751307005504e+00,-1.364062460029816570e+00
3.346443125738628055e+01,1.990045303444896385e+00,1.082413213373741412e+00,-1.307639628985756808e+00,-7.170427792936659994e-01,-1.556504016149841685e-01,2.744318447211487322e-01,-2.853113905217631308e-01,1.533143278086875227e+00,8.501055872563625382e-01,-6.460684112292929271e-01
3.346448313153393173e+01,1.405684409122603729e+00,1.068200197450019928e+00,2.382190313651368352e-01,6.021326752393333370e-01,5.910844475109217067e-01,-4.268942126574256091e-01,-1.003844690927463201e+00,7.887697844157708360e-01,6.280368591035209169e-01,1.495343820086018904e-01
3.346432787633714412e+01,7.468780126208302006e-01,1.547098845555270330e-01,-3.499613082439791412e-01,-1.840936888626659496e+00,-4.644987421887551982e-01,-5.256366126497733632e-02,-1.831062308155575469e+00,-5.162382425806613107e-01,6.727603972395846954e-01,-1.424167685524174054e+00
3.346435273510343933e+01,-8.308277207324198388e-01,9.418740015666959842e-01,-7.119888244196855009e-02,7.849910418962022796e-01,1.080872010716169118e+00,-1.170733657444602976e-01,-6.792963590795310092e-01,7.926680265713838269e-02,-1.336803822620668214e+00,1.195267287395699984e+00
3.346439206407487177e+01,1.592754090598225369e+00,-3.979439867028698452e-01,-1.696163071819043910e+00,2.110869985937096072e-01,-1.276032658402874054e+00,6.850876798165292936e-01,9.024761310971461947e-01,1.126130383788887190e+00,-1.173593483722193298e+00,6.186988426935126073e-01
3.346450274294613791e+01,-2.120769402504120826e+00,-4.250036864673961134e-01,-1.308379402869942754e-01,1.881502756995489523e-01,2.681261755633932431e+00,6.836688858387942602e-01,2.176195003805125872e+00,-6.595933199813734937e-01,-5.000429190741326746e-01,-1.546373290307312236e-02
3.346442321352188287e+01,1.001703427664808022e+00,2.029855006902055781e+00,-1.527971635830837505e+00,-4.327659444061558447e-01,-1.721510072209492481e+00,-3.316151246208695058e-01,7.943335071842755335e-01,-6.140115993744863498e-01,-1.505855632134376343e-01,-9.803592196466660580e-01
3.346457391202359588e+01,-1.478094853071864279e+00,9.422650726348072991e-01,-1.280081701230849633e-01,2.463329872596017045e-01,-1.753801293033991238e+00,1.149207936414112341e+00,2.558456297472039287e-01,8.683305349394587758e-01,5.912897144777802538e-02,7.226085732569729192e-01
3.346458047227394417e+01,3.609178144433516366e-01,-3.939464002570160391e-03,1.926480406693408809e-01,-1.761264333746160454e-02,-4.510398474718341766e-01,-5.181270680181444543e-01,1.804123389293417423e+00,4.624469993562922987e-01,-9.718437677521131191e-01,-5.166751858821847510e-01
3.346433433679491287e+01,-6.790178685944432690e-02,5.019695423644076060e-01,1.693578757239048438e-01,8.168236556468643217e-01,1.196350727756166243e+00,-4.767338683785548037e-01,-2.213605625568736190e+00,2.043039065857353287e-01,-4.747387956586903712e-01,7.470892335312692145e-01
3.346427080231017470e+01,-3.308502719353188792e-02,4.154541003772118657e-01,1.581537454760117090e+00,-1.052902631969144132e+00,-1.145786126560660589e+00,-9.852542227480515225e-01,1.128364185312181078e+00,7.422126528404149326e-01,1.308577834811881502e+00,-1.034825799352092401e+00
3.346426301352955335e+01,3.704209864347253744e-01,8.771782075884220209e-01,4.566420695220024806e-01,-1.198975460522994085e+00,7.016262809002978829e-01,7.409076865566468495e-01,4.440565427732139914e-01,-5.097984454910430285e-01,1.004212075220495715e+00,-1.103450767750494110e+00
3.346432824249747284e+01,-2.639334738075867492e-01,1.807514146586627346e+00,1.060155820483517641e-01,5.243378249016215076e-01,4.177964046598863224e-01,8.559948833159505277e-01,1.580481595611603896e-01,-1.237453533083066715e+00,-7.626371750491329760e-01,8.494605478865971948e-01
3.346442658627851330e+01,-6.240489829143368583e-01,-2.346058071961494018e-01,1.309232776496328743e+00,-6.256204269217379155e-01,1.279055509223408382e+00,8.680559394344128377e-01,-5.451635008832574902e-01,7.082234282704191752e-01,-3.002848710885288042e-01,4.459419561128361020e-01
3.346442769928297878e+01,7.455488265115246538e-01,6.236846492579161128e-01,-4.316177516147764320e-02,1.120921186722594554e+00,-5.126330073949141308e-01,1.348794993866243574e-01,-7.904293954176433434e-01,-5.394878846263838623e-01,2.273260835112440037e-01,-1.104058376804489816e+00
3.346444068909215730e+01,-1.863360284321740279e+00,1.398345700574453454e-01,1.417140433296798951e+00,-1.412775124209308952e-01,-8.955747571996388601e-01,-5.841910137393343527e-01,3.746332966589048241e-01,-8.879980945479587495e-01,8.114355083374846789e-01,1.003378385045711418e+00
3.346439285946973996e+01,-5.415089407413951061e-01,3.710048322584114100e-01,2.141350864321060588e+00,-3.584431697100915470e-01,-1.940014703243128302e+00,1.036767559345557199e+00,-7.258039884572335954e-01,-1.292342499300696557e-01,-1.928388754519878567e-01,7.203251219935964400e-01
3.346438922523943660e+01,-1.028303345735802177e+00,-7.898320572488391755e-02,3.136791463837688698e-01,7.692632079069643136e-02,8.821127559903363391e-01,-7.834325632940377648e-01,5.156137651068404271e-01,1.726182087641901231e-01,-5.934568617896223142e-01,-2.052778822511557966e+00
3.346432272605412805e+01,8.558100239024383216e-01,-1.944368136808507230e-01,-2.025862798644032514e-01,-8.555344088246522039e-02,2.183277135273425706e+00,1.911398629770777804e-02,-1.824042903424917816e-01,1.368651210695346121e+00,5.580216970035302149e-01,-1.878333069357511542e+00
3.346440732237658722e+01,-1.278247660016274267e-01,-2.686294760363356349e-01,-1.923673335712026700e-01,5.227466570476538843e-01,-4.466983650724234978e-01,-5.630745590434046988e-02,-2.198835841024173288e+00,1.912390218801814035e+00,-1.709579600223359308e-01,-1.513771530492216133e-01
3.346445030371801721e+01,5.113032216789725748e-01,7.714235987731495880e-01,-1.586343082490440537e+00,-2.165639259516689286e-01,-2.004078292335633282e+00,7.154959967703131696e-01,-6.272480358399277200e-01,-3.970211000843890670e-01,2.010614834460263012e+00,-1.264717721935818107e+00
3.346440068535476087e+01,-1.250525797205741529e+00,-1.640707797409049151e+00,3.719516404611443727e-01,-2.232500596929263281e+00,-1.400100614723345460e+00,1.669480606888784635e+00,-9.805075236858462606e-01,-8.488188973070305288e-01,7.149225748038310346e-01,-1.525978095491109299e+00
3.346443902514008784e+01,-4.915527687893713749e-01,1.160617961245280494e+00,-8.766726141687296581e-01,1.164700121581097925e+00,1.621210518705933357e+00,-9.530869310017333618e-01,2.423190629107396521e-01,-2.975481250542564848e-01,2.791681590440419636e-01,2.386090984112763103e-01
3.346434744396641037e+01,-1.506366825975557378e+00,8.136707468810241428e-01,1.001667383337533801e+00,2.719874932417091218e-01,1.593028807308544570e+00,-5.049227243576241975e-01,-8.912259695650656122e-01,-1.021866594823946039e+00,9.217120293972637102e-01,2.059330139130533532e-01
3.346452552508944933e+01,-1.242986133926148762e+00,-6.060339186594305705e-01,-1.142104606394253929e+00,-3.412378351409316446e-01,1.580240450340570479e+00,1.448459766357154344e+00,-6.274797842807758874e-01,1.883507384379949634e-01,-1.254284661784848875e+00,-4.584061893496518270e-01
3.346447711816166048e+01,-6.691558449598992153e-01,1.053953970363924686e+00,3.154236328214591878e-01,-5.097577693976462765e-01,2.596707526254875109e+00,-5.570255398749378584e-01,9.236155589204895211e-01,6.081004606230774323e-01,3.992452091082895893e-01,-6.540260568851594680e-01
3.346458824281647537e+01,7.575024004256956933e-02,-1.760098072114066881e+00,1.540482185784536995e+00,7.081537019193464566e-01,-1.869499680373241768e+00,2.764334903789559487e-04,3.028059847779566160e-01,-1.864930911974451488e+00,2.687645700245125564e-03,-3.049522326802796002e-01
3.346444961484127845e+01,3.913217081406034636e-01,-2.408348721091019551e-01,-6.868079319089080981e-01,-1.844235045415083318e+00,1.393802045251002264e+00,9.456256156383888722e-01,1.328380137733166544e+00,5.379417709624823019e-01,4.447173538230261292e-01,1.351003791213448491e+00
3.346462320278605773e+01,1.145707580361873923e+00,8.462904877449831664e-01,8.575294408359739329e-01,-6.687507869106644742e-01,8.721149614778208603e-01,4.644462351895613239e-02,-4.823032514525480569e-02,-9.908149766506054723e-01,7.939580228726194067e-01,1.587663583899252329e+00
3.346470487960001350e+01,-2.300079848097832169e+00,4.300537569523458781e-01,4.515981467090016133e-01,7.426034961076480867e-01,-7.727598258486334526e-01,-3.296743653397812834e-01,-5.397420044136349571e-01,-2.719780570381765683e-01,-3.613616939220471447e-01,9.847240774030301125e-02
3.346450497345162489e+01,1.073839599641263742e+00,1.555310624149898624e+00,-2.456926685669029997e-01,2.696079122874690537e-01,1.848564665834419474e+00,-2.284038199649339518e+00,-4.592646635086688328e-02,-4.937708745782185549e-01,-1.027452158090988110e+00,6.775984174026991047e-01
3.346449173285936496e+01,-9.961710663276213129e-01,-9.394176703536355477e-01,-1.920686415232865096e-01,-8.515078652003549298e-01,-8.916477892833263308e-01,-7.947399948674398473e-01,-5.842924983750571455e-01,1.302657120205581442e+00,-5.229110643137564463e-01,-5.142282703867285809e-01
3.346446000039249213e+01,-1.019792689823273424e+00,1.160331866852347682e+00,3.290293618688954758e-01,-3.972564242353254782e-01,-2.503937617020929873e-01,-2.026626752142691446e-01,3.924845684770100207e-01,-1.023987582358155013e+00,2.712814556220254081e-02,1.330518788699935451e+00
3.346439325084762828e+01,1.531949208256891681e-01,1.792941499512141101e+00,-1.175150337091391162e+00,-9.462273290480820442e-01,7.381125582384732153e-01,-1.590167497627466009e+00,9.312913100200245764e-02,-1.029714379741108743e-01,1.263262551106120735e-01,1.553511788373076685e+00
3.346441784272271036e+01,1.207385919976966537e+00,-5.847143166337451792e-01,-5.776053279621891079e-01,-6.954331081836039319e-01,1.789335330350473097e+00,-1.325524852099344786e+00,4.951380393549075221e-01,-3.682886174166868365e-01,-5.045208854496094908e-01,-5.655603880617936230e-02
3.346446930334194292e+01,8.009412859285895969e-01,3.335296152198944930e-01,7.061662721775119334e-01,2.033699392213259127e+00,2.227832825204100961e-02,-5.760824606271696124e-01,-1.321805587692886474e+00,-8.040749565814619970e-01,6.842628598741774537e-01,-1.028749927667141684e+00
3.346436270667192758e+01,8.101611604607534822e-01,7.705923973067071997e-02,-1.035874445935496713e+00,-7.877184216857406884e-01,6.005620804778816213e-01,-2.113166257240164242e-02,1.244881770027155173e-02,-1.229636635999621586e+00,-1.563162918777210253e+00,-1.046130937798009503e-01
3.346438601466436324e+01,-2.013022264286647545e+00,1.203367618517261262e+00,-5.053260196131514892e-01,1.904314532869303966e-01,2.120084819657324093e+00,-2.010681738241979932e+00,1.504086278321073555e+00,-5.116230022968550895e-01,8.796115124339782820e-01,-1.103313196469916102e+00
3.346429674816751287e+01,4.932373709590170963e-01,-1.220754137726911770e+00,-7.545863768189107201e-01,3.383867910912241039e-01,-3.302901483766842450e-01,-9.395194406591995673e-01,1.205787713834236108e+00,4.316304214715462328e-01,2.250946997315402265e-01,-9.292890274333835965e-01
3.346442114249051514e+01,-4.677280045887154958e-01,-9.026197925046285098e-02,8.064420593619093802e-01,2.452917647255958011e-01,-9.048874428449785734e-01,-2.731017240978415028e-01,-1.085612824509934127e+00,1.716250283806051991e-01,-1.740746325658366400e+00,-1.372647904644129557e+00
3.346428598749597683e+01,1.256268603946125051e+00,-1.586918298564669594e-01,-1.743528212513484887e-01,8.290606306016945481e-01,-6.170295196498841728e-01,-1.720676436446529234e+00,-4.640629332987029620e-01,-2.751068654847170780e-01,-1.863112169584411504e+00,4.722040016721728017e-01
3.346450047304406183e+01,1.020499837661756448e+00,-1.485385755064637214e+00,-1.847136245415600619e+00,6.888382944652337025e-01,1.101445238118703873e+00,-1.076879115529825404e+00,9.840348104053806555e-01,-1.379980182259227806e-01,-1.862557836714433757e+00,-9.086532534381618065e-02
3.423406643942820438e+01,-5.849055997187508904e-01,-7.715166135396004377e-01,-2.854294531625661824e-01,-8.563732082942774326e-01,1.502924303239571380e+00,-3.917926152271394846e-01,1.306076190074531462e+00,-3.043701733578166868e-01,-2.347488034579775784e-01,6.398303673507944600e-01
1.825036317465657376e+01,2.620539927668786850e-01,6.651572033139703521e-02,1.455015877319660200e+00,1.759992996346410932e+00,-7.843945100335836251e-01,8.958416883833665301e-01,-3.829701620512505067e-01,-1.461093029023264211e+00,-4.442413651263202312e-01,4.233873403073318623e-03
